"s","ID","nome","starttime","endTime"
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018172-(1948-01-01)","018172","VELEZZO LOMELLINA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018175-(1954-07-15)","018175","VERRUA PO",1954-07-15,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018177-(1948-01-01)","018177","VIGEVANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018180-(1948-01-01)","018180","VILLANTERIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018187-(1948-01-01)","018187","ZENEVREDO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018190-(1948-01-01)","018190","ZINASCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019002-(1948-01-01)","019002","AGNADELLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019012-(1948-01-01)","019012","CAPERGNANICA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019022-(1948-01-01)","019022","CASALMORANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019032-(1948-01-01)","019032","CORTE DE' CORTESI CON CIGNONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019036-(1948-01-01)","019036","CREMONA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019037-(1953-08-26)","019037","CREMOSANO",1953-08-26,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019046-(1948-01-01)","019046","GADESCO-PIEVE DELMONA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019056-(1948-01-01)","019056","MALAGNINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019064-(1948-01-01)","019064","OSTIANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019066-(1948-01-01)","019066","PALAZZO PIGNANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019074-(1948-01-01)","019074","PIEVE D'OLMI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019076-(1948-01-01)","019076","PIZZIGHETTONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019082-(1955-03-12)","019082","RIPALTA GUERINA",1955-03-12,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019084-(1948-01-01)","019084","RIVOLTA D'ADDA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019094-(1948-01-01)","019094","SERGNANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019098-(1948-01-01)","019098","SORESINA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019100-(1948-01-01)","019100","SPINADESCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019109-(1948-01-01)","019109","TRESCORE CREMASCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019110-(1948-01-01)","019110","TRIGOLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019116-(2019-01-01)","019116","PIADENA DRIZZONA",2019-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020019-(1948-01-01)","020019","CERESARA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020027-(1948-01-01)","020027","GONZAGA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020029-(1948-01-01)","020029","MAGNACAVALLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020032-(1948-01-01)","020032","MARIANA MANTOVANA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020037-(1948-01-01)","020037","MOTTEGGIANA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020039-(1948-01-01)","020039","PEGOGNAGA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020042-(1948-01-01)","020042","POGGIO RUSCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020047-(1948-01-01)","020047","QUISTELLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020062-(1948-01-01)","020062","SERRAVALLE A PO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020070-(1948-01-01)","020070","VOLTA MANTOVANA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097001-(1995-01-01)","097001","ABBADIA LARIANA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097009-(2004-06-08)","097009","BOSISIO PARINI",2004-06-08,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097011-(1995-01-01)","097011","BULCIAGO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097025-(1995-01-01)","097025","CORTENOVA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097031-(1995-01-01)","097031","DOLZAGO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097035-(1995-01-01)","097035","ESINO LARIO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097045-(1995-01-01)","097045","MALGRATE",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097055-(1995-01-01)","097055","MORTERONE",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097059-(1995-01-01)","097059","OLGINATE",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097065-(1995-01-01)","097065","PASTURO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097069-(1995-01-01)","097069","PREMANA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097079-(1995-01-01)","097079","TACENO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098010-(2020-02-05)","098010","CASALPUSTERLENGO",2020-02-05,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098017-(1995-01-01)","098017","CAVENAGO D'ADDA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098027-(1995-01-01)","098027","GALGAGNANO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098030-(1995-01-01)","098030","LIVRAGA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098040-(1995-01-01)","098040","MONTANASO LOMBARDO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098050-(1995-01-01)","098050","SANT'ANGELO LODIGIANO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098059-(1995-01-01)","098059","VALERA FRATTA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098060-(1995-01-01)","098060","VILLANOVA DEL SILLARO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098062-(2018-01-01)","098062","CASTELGERUNDO",2018-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108001-(2009-06-30)","108001","AGRATE BRIANZA",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108011-(2009-06-30)","108011","BRIOSCO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108015-(2009-06-30)","108015","CARATE BRIANZA",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108021-(2009-06-30)","108021","CONCOREZZO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108025-(2009-06-30)","108025","LAZZATE",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108035-(2009-06-30)","108035","NOVA MILANESE",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108045-(2009-06-30)","108045","VAREDO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108054-(2009-12-18)","108054","LENTATE SUL SEVESO",2009-12-18,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012008-(1957-08-13)","012008","BARASSO",1957-08-13,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012010-(1948-01-01)","012010","BEDERO VALCUVIA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012019-(1953-09-01)","012019","BRENTA",1953-09-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012024-(1948-01-01)","012024","BRUSIMPIANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012025-(1956-03-04)","012025","BUGUGGIATE",1956-03-04,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012030-(1968-07-10)","012030","CANTELLO",1968-07-10,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012034-(1948-01-01)","012034","CARONNO PERTUSELLA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012039-(1948-01-01)","012039","CASORATE SEMPIONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012042-(1948-01-01)","012042","CASTELLANZA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012044-(1948-01-01)","012044","CASTELSEPRIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012072-(1948-01-01)","012072","GAVIRATE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012076-(1948-01-01)","012076","GERMIGNAGA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012086-(1948-01-01)","012086","LAVENA PONTE TRESA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012096-(1948-01-01)","012096","MALNATE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012107-(1948-01-01)","012107","OGGIONA CON SANTO STEFANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012119-(1950-07-19)","012119","SARONNO",1950-07-19,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012120-(1948-01-01)","012120","SESTO CALENDE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012122-(1948-01-01)","012122","SOLBIATE OLONA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012132-(1948-01-01)","012132","VARANO BORGHI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012140-(1948-01-01)","012140","VIZZOLA TICINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013004-(1948-01-01)","013004","ALBESE CON CASSANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013006-(1948-01-01)","013006","ALSERIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013012-(1950-04-05)","013012","AROSIO",1950-04-05,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013022-(1948-04-23)","013022","BEREGAZZO CON FIGLIARO",1948-04-23,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013024-(1948-01-01)","013024","BIZZARONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013044-(1948-01-01)","013044","CARATE URIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013058-(1948-01-01)","013058","CASTELMARTE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013068-(1948-01-01)","013068","CIRIMIDO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013118-(1948-01-01)","013118","INVERIGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013121-(1967-03-10)","013121","LAMBRUGO",1967-03-10,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013126-(1948-01-01)","013126","LEZZENO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013128-(1948-01-01)","013128","LIMIDO COMASCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013133-(1967-08-18)","013133","LOMAZZO",1967-08-18,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013159-(1953-09-13)","013159","MOZZATE",1953-09-13,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013161-(1948-01-01)","013161","NESSO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013204-(1950-04-05)","013204","SAN BARTOLOMEO VAL CAVARGNA",1950-04-05,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013216-(1948-01-01)","013216","SORICO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013238-(1950-04-05)","013238","VENIANO",1950-04-05,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013245-(2013-11-12)","013245","VILLA GUARDIA",2013-11-12,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013250-(2014-02-04)","013250","BELLAGIO",2014-02-04,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013255-(2019-01-01)","013255","SOLBIATE CON CAGNO",2019-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014011-(1948-01-01)","014011","CAIOLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014021-(1948-01-01)","014021","CINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014025-(1964-01-28)","014025","DAZIO",1964-01-28,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014053-(1948-01-01)","014053","POSTALESIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014055-(1948-01-01)","014055","RASURA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014063-(1948-01-01)","014063","TALAMONA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014065-(1959-09-09)","014065","TEGLIO",1959-09-09,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014073-(1948-01-01)","014073","VALFURVA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015014-(2015-01-01)","015014","BASIANO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015024-(2015-01-01)","015024","BINASCO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015027-(2017-03-11)","015027","BOLLATE",2017-03-11,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015038-(2015-01-01)","015038","BUSCATE",2015-01-01,9999-12-31
