codice_ente,ente_controllore,punto_prelievo,tipologia_punto_prelievo,indirizzo_punto_prelievo,comune_punto_prelievo,codice_comune,provincia_punto_prelievo,latitudine,longitudine,location,id_campione,macro_categoria_parametro,categoria_parametro,parametro,tipo_parametro,codice_parametro,risultato,unit_misura,esito,data_referto,anno_referto,indirizzo_di_georeferenziazione,frazione_punto_prelievo,valore_testuale,unita_di_misura_testuale,segno
"030322","ATS DELL'INSUBRIA","RE012046XU0001","Punti rete","via Cardinal Castiglioni  Branda 8, Castiglione Olona","CASTIGLIONE OLONA","012046","VARESE","45.7566749","8.86484","POINT (8.86484 45.7566749)","C202449","Chimico","Metalli","sodio","Indicatore","7440-23-5","12.4","mg/l","Conforme","2020-09-25","2020","VIA CARDINALE CASTIGLIONI BRANDA,8 CASTIGLIONE OLONA",,"12.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE012025XU0004","Punti rete","via Cavour, Buguggiate","BUGUGGIATE","012025","VARESE","45.7855525","8.8053495","POINT (8.8053495 45.7855525)","C200154","Chimico","Metalli","magnesio","Indicatore","7439-95-4","24.2","mg/l","Conforme","2020-02-24","2020","VIA CAVOUR,BUGUGGIATE",,"24.2","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE012125XU1002","Punti rete","piazza Pajetta 5, Taino","TAINO","012125","VARESE","45.7646704","8.6165853","POINT (8.6165853 45.7646704)","C203092","Chimico","Anioni","cloruro","Indicatore","16887-00-6","9.4","mg/l","Conforme","2020-11-11","2020","PIAZZA ORESTE PAIETTA,5 TAINO",,"9.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013075XUR047","Punti rete","Via Mazzini 2","COMO","013075","COMO","45.8109311","9.0799757","POINT (9.0799757 45.8109311)","C200847","Chimico","Anioni","nitrati","Normato",,"4.0","mg/l","Conforme","2020-04-30","2020","Piazza Giuseppe Mazzini, 2",,"4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","PO0120269U0018","Punti rete","Pozzo n. 18 VIA SAMARATE","BUSTO ARSIZIO","012026","VARESE","45.6109246","8.8267986","POINT (8.8267986 45.6109246)","C200625","Chimico","Solventi alogenati","bromoformio","Indicatore",,"0.4","µg/l","Conforme","2020-04-08","2020","Strada Comunale per Samarate, 18",,"<0.4","microgrammi per litro","<"
"030322","ATS DELL'INSUBRIA","RE012076XU0002","Punti rete","Via ai monti di Breglia","GERMIGNAGA","012076","VARESE","45.99504","8.72655","POINT (8.72655 45.99504)","C201436","Chimico","Metalli","magnesio","Indicatore","7439-95-4","7.4","mg/l","Conforme","2020-06-12","2020","VIA AI MONTI DI BREGLIA",,"7.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013048XUR006","Punti rete","Piazza Roma","CARUGO","013048","COMO","45.71014","9.19564","POINT (9.19564 45.71014)","C201527","Chimico","Solventi alogenati","bromoformio","Indicatore",,"0.4","µg/l","Conforme","2020-06-18","2020","PIAZZA ROMA",,"<0.4","microgrammi per litro","<"
"030322","ATS DELL'INSUBRIA","RE012045XU0002","Punti rete","Via Roma 6","CASTELVECCANA","012045","VARESE","45.94976","8.67019","POINT (8.67019 45.94976)","C201280","Chimico","Metalli","sodio","Indicatore","7440-23-5","1.4","mg/l","Conforme","2020-05-29","2020","VIA ROMA,6",,"1.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013022XUR004","Punti rete","Via G.Verdi, Beregazzo Con Figliaro","BEREGAZZO CON FIGLIARO","013022","COMO","45.7810911","8.9410143","POINT (8.9410143 45.7810911)","C202871","Chimico","Anioni","solfato","Indicatore","14808-79-8","14.1","mg/l","Conforme","2020-10-16","2020","VIA GIUSEPPE VERDI,BEREGAZZO CON FIGLIARO",,"14.1","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE012048XU0001","Punti rete","Via Don Figini 18, Cavaria con Premezzo","CAVARIA CON PREMEZZO","012048","VARESE","45.6922119","8.7924391","POINT (8.7924391 45.6922119)","C202492","Chimico","Solventi alogenati","bromoformio","Indicatore",,"0.4","µg/l","Conforme","2020-09-25","2020","VIA DON STEFANO FIGINI,18 CAVARIA CON PREMEZZO",,"<0.4","microgrammi per litro","<"
"030322","ATS DELL'INSUBRIA","RE013011XUR006","Punti rete","LUNGO TELO SX, ARGEGNO","ARGEGNO","013011","COMO","45.94429","9.12767","POINT (9.12767 45.94429)","C202244","Chimico","Anioni","solfato","Indicatore","14808-79-8","8.4","mg/l","Conforme","2020-09-11","2020","LUNGO TELO SX,ARGEGNO",,"8.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE012101XU0002","Punti rete","Via Bagaglio 171","MERCALLO","012101","VARESE","45.74842","8.67044","POINT (8.67044 45.74842)","C203199","Fisico","residuo secco","residuo secco a 180°c","Indicatore",,"314.0","mg/l","Conforme","2020-11-23","2020","VIA UGO BAGAGLIO,171",,"314","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE012098XU0013","Punti rete","Rete - Scuola Materna Via Martiri di Via Fani","MARNATE","012098","VARESE","45.62893","8.89829","POINT (8.89829 45.62893)","C202339","Chimico","Metalli","calcio","Indicatore","7440-70-2","28.4","mg/l","Conforme","2020-09-17","2020","VIA MARTIRI DI VIA FANI",,"28.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013019XUR001","Punti rete","Via Vecchio Cimitero","BELLAGIO","013250","COMO","45.98541","9.26051","POINT (9.26051 45.98541)","C200442","Chimico","Anioni","solfato","Indicatore","14808-79-8","24.3","mg/l","Conforme","2020-03-27","2020","VIA VECCHIO",,"24.3","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE012051XU0004","Punti rete","Via Cascine,45, Cittiglio","CITTIGLIO","012051","VARESE","45.8985454","8.6800696","POINT (8.6800696 45.8985454)","C201024","Chimico","Metalli","magnesio","Indicatore","7439-95-4","5.4","mg/l","Conforme","2020-05-15","2020","Via Cascine, 45",,"5.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE012062XU0001","Punti rete","Via Per Duno, 10, Cuveglio","CUVEGLIO","012062","VARESE","45.9065172","8.7342678","POINT (8.7342678 45.9065172)","C202937","Chimico","Metalli","magnesio","Indicatore","7439-95-4","7.4","mg/l","Conforme","2020-11-03","2020","Via per Duno, 10",,"7.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE012002XU0003","Punti rete","Via Campagna 23, Albizzate","ALBIZZATE","012002","VARESE","45.7275964","8.8031625","POINT (8.8031625 45.7275964)","C202495","Chimico","Anioni","cloruro","Indicatore","16887-00-6","30.4","mg/l","Conforme","2020-09-25","2020","VIA CAMPAGNA,23 ALBIZZATE",,"30.4","milligrammi per litro",
"030328","ATS DI PAVIA","RE0181539U0010","Punti rete","Via Guglielmo Marconi n. 35, STRADELLA","STRADELLA","018153","PAVIA","45.0789","9.3023","POINT (9.3023 45.0789)","202016679-001","Fisico","durezza","durezza","Indicatore","20001","41.0","°","Conforme","2020-11-20","2020","VIA GUGLIELMO MARCONI N.35,STRADELLA",,"41","gradi",
"030322","ATS DELL'INSUBRIA","SE012003NU0009","Punti rete","Via Valcastellana","ANGERA","012003","VARESE","45.77954","8.5835","POINT (8.5835 45.77954)","C202702","Chimico","Metalli","potassio","Indicatore","7440-09-7","3.4","mg/l","Conforme","2020-10-15","2020","VIA VALCASTELLANA",,"3.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013145XUR003","Punti rete","PARCO KAROL WOITYLA (MUNICIPIO) VIA LUSARDI, MENAGGIO","MENAGGIO","013145","COMO","46.02119","9.23875","POINT (9.23875 46.02119)","C201006","Chimico","Metalli","magnesio","Indicatore","7439-95-4","8.4","mg/l","Conforme","2020-05-15","2020","PARCO KAROL WOITYLA MUNICIPIO VIA LUSARDI,MENAGGIO",,"8.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013118XUR005","Punti rete","Via Mazzini","INVERIGO","013118","COMO","45.72791","9.22388","POINT (9.22388 45.72791)","C201580","Chimico","Anioni","solfato","Indicatore","14808-79-8","22.4","mg/l","Conforme","2020-06-18","2020","VIA GIUSEPPE MAZZINI",,"22.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013023XUR004","Punti rete","Municipio Via Trento","BINAGO","013023","COMO","45.78453","8.92412","POINT (8.92412 45.78453)","C202412","Chimico","Anioni","solfato","Indicatore","14808-79-8","4.6","mg/l","Conforme","2020-09-25","2020","VIA TRENTO",,"4.6","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013229XUR006","Punti rete","Via Vittorio Veneto n. 6, Valbrona","VALBRONA","013229","COMO","45.87971599999999","9.2989723","POINT (9.298972299999999 45.87971599999999)","C201244","Chimico","Metalli","zinco","Indicatore","7440-66-6","1204.0","µg/l","Conforme","2020-05-25","2020","Via Vittorio Veneto, 6",,"1204","microgrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013111XUR002","Punti rete","LOC NAGGIO, GRANDOLA ED UNITI","GRANDOLA ED UNITI","013111","COMO","46.03121","9.20834","POINT (9.20834 46.03121)","C203113","Fisico","durezza","durezza","Indicatore","20001","4",,"Conforme","2020-11-11","2020","LOCALITA' NAGGIO","GRANDOLA","4","unita",
"030322","ATS DELL'INSUBRIA","PA013188XRA001","Case dell'acqua","Via Fiume, Ponte Lambro","PONTE LAMBRO","013188","COMO","45.8272108","9.2268717","POINT (9.2268717 45.8272108)","C200744","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","402.0","µS/cm","Conforme","2020-04-27","2020","VIA FIUME,PONTE LAMBRO",,"402","microsiemens per centimetro",
"030322","ATS DELL'INSUBRIA","RE013040XUR003","Punti rete","Via galassi, Campione D'Italia","CAMPIONE D'ITALIA","013040","COMO","45.96929","8.97064","POINT (8.97064 45.96929)","C201000","Chimico","Anioni","nitrati","Normato",,"8.4","mg/l","Conforme","2020-05-15","2020","VIA GALASSI,CAMPIONE D'ITALIA",,"8.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","SE0121339U0006","Punti rete","vasca raccolta fè","VARESE","012133","VARESE","45.79348","8.80782","POINT (8.80782 45.79348)","C201365","Chimico","Anioni","cloruro","Indicatore","16887-00-6","24.4","mg/l","Conforme","2020-05-29","2020","VIA FE'",,"24.4","milligrammi per litro",
"030328","ATS DI PAVIA","RE0181109U0600","Punti rete","Via Montebolone n. 33, PAVIA","PAVIA","018110","PAVIA","45.19305","9.1513","POINT (9.1513 45.19305)","202011178-001","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","240.0","µS/cm","Conforme","2020-08-21","2020","VIA MONTEBOLONE N.33,PAVIA",,"240","microsiemens per centimetro",
"030322","ATS DELL'INSUBRIA","SE0120850U0001","Punti rete","Via Ronchetti","JERAGO CON ORAGO","012085","VARESE","45.70967","8.78696","POINT (8.78696 45.70967)","C203042","Chimico","Solventi alogenati","bromoformio","Indicatore",,"0.4","µg/l","Conforme","2020-11-11","2020","VIA RONCHETTI",,"<0.4","microgrammi per litro","<"
"030322","ATS DELL'INSUBRIA","RE013077XUR002","Punti rete","LOC.PONTE ALTO, CORRIDO","CORRIDO","013077","COMO","46.04622","9.13774","POINT (9.13774 46.04622)","C201260","Chimico","Metalli","ferro","Indicatore","7439-89-6","46.0","µg/l","Conforme","2020-05-25","2020","LOCALITA' PONTE ALTO,CORRIDO",,"46","microgrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013222XUR002","Punti rete","Via Volta 1","TAVERNERIO","013222","COMO","45.8051692","9.1269925","POINT (9.1269925 45.8051692)","C201456","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","504.0","µS/cm","Conforme","2020-06-12","2020","VIA ALESSANDRO VOLTA,1",,"504","microsiemens per centimetro",
"030322","ATS DELL'INSUBRIA","RE013019XUR001","Punti rete","Via Vecchio Cimitero","BELLAGIO","013250","COMO","45.98541","9.26051","POINT (9.26051 45.98541)","C200443","Chimico","Solventi alogenati","bromoformio","Indicatore",,"0.4","µg/l","Conforme","2020-03-20","2020","VIA VECCHIO",,"<0.4","microgrammi per litro","<"
"030322","ATS DELL'INSUBRIA","RE013147XUR006","Punti rete","Via Appiani, Merone","MERONE","013147","COMO","45.7876105","9.2445237","POINT (9.2445237 45.7876105)","C203166","Chimico","Anioni","nitrati","Normato",,"14.9","mg/l","Conforme","2020-11-19","2020","VIA ANDREA APPIANI,MERONE",,"14.9","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE012026XU0109","Punti rete","Munic. Via Roma 23","BUSTO ARSIZIO","012026","VARESE","45.6107581","8.8532116","POINT (8.8532116 45.6107581)","C200996","Chimico","Metalli","calcio","Indicatore","7440-70-2","46.2","mg/l","Conforme","2020-05-15","2020","VIA ROMA,23",,"46.2","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","SE0120400U0001","Punti rete","Via Baraggioli","CASSANO MAGNAGO","012040","VARESE","45.5958473","8.8515165","POINT (8.8515165 45.5958473)","C201080","Chimico","Solventi alogenati","bromoformio","Indicatore",,"0.4","µg/l","Conforme","2020-05-15","2020","Via Baraggioli",,"<0.4","microgrammi per litro","<"
"030322","ATS DELL'INSUBRIA","RE013062XUR004","Punti rete","LOC. VEGNA  VIA FINSUÈ, CAVARGNA","CAVARGNA","013062","COMO","46.1056124","9.113349","POINT (9.113349 46.1056124)","C202918","Chimico","Solventi alogenati","bromoformio","Indicatore",,"0.4","µg/l","Conforme","2020-11-03","2020","VIA FINSUE',CAVARGNA","VEGNA","<0.4","microgrammi per litro","<"
"030328","ATS DI PAVIA","RE018007NR0500","Punti rete","Via IV Novembre n. 6, BAGNARIA","BAGNARIA","018007","PAVIA","44.82691","9.1218","POINT (9.1218 44.82691)","202006605-001","Microbiologico","Batteri","conteggio delle colonie a 22°c","Indicatore",,"24","ufc/ml","Conforme","2020-05-29","2020","VIA IV NOVEMBRE N.6,BAGNARIA",,"24","unita formanti colonia per millilitro",
"030322","ATS DELL'INSUBRIA","RE013034XUR004","Punti rete","Via Carozzi","BULGAROGRASSO","013034","COMO","45.75818","9.00528","POINT (9.00528 45.75818)","C201579","Chimico","Metalli","ferro","Indicatore","7439-89-6","49.0","µg/l","Conforme","2020-06-18","2020","VIA CAROZZI",,"49","microgrammi per litro",
"030322","ATS DELL'INSUBRIA","RE012001XU0001","Punti rete","Via Solferino, Agra","AGRA","012001","VARESE","46.0346117","8.773078","POINT (8.773078 46.0346117)","C200669","Chimico","Metalli","ferro","Indicatore","7439-89-6","14.0","µg/l","Conforme","2020-04-16","2020","VIA SOLFERINO,AGRA",,"14","microgrammi per litro",
"030322","ATS DELL'INSUBRIA","RE012024XU0002","Punti rete","via battaglia 5, Brusimpiano","BRUSIMPIANO","012024","VARESE","45.9474823","8.8892724","POINT (8.8892724 45.9474823)","C202752","Chimico","Metalli","manganese","Indicatore","7439-96-5","4","µg/l","Conforme","2020-10-12","2020","VIA CARLO BATTAGLIA,5 BRUSIMPIANO",,"4","microgrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013143XUR006","Punti rete","Via dei cipressi, Mariano Comense","MARIANO COMENSE","013143","COMO","45.69269","9.17462","POINT (9.17462 45.69269)","C203191","Chimico","Anioni","solfato","Indicatore","14808-79-8","19.4","mg/l","Conforme","2020-11-23","2020","VIA DEI CIPRESSI,MARIANO COMENSE",,"19.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013102XUR005","Punti rete","Via Rimembranze  , Fino Mornasco","FINO MORNASCO","013102","COMO","45.74364","9.05408","POINT (9.05408 45.74364)","C201257","Chimico","Metalli","nickel","Normato","7440-02-0","1.4","µg/l","Conforme","2020-05-25","2020","VIALE RIMEMBRANZE,FINO MORNASCO",,"1.4","microgrammi per litro",
"030322","ATS DELL'INSUBRIA","PO012119NU0008","Punti rete","Pozzo n. 8 Via San Giuseppe","SARONNO","012119","VARESE","45.63059","9.03412999","POINT (9.03412999 45.63059)","C201512","Chimico","Metalli","calcio","Indicatore","7440-70-2","41.3","mg/l","Conforme","2020-06-12","2020","VIA SAN GIUSEPPE",,"41.3","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","PO012083NR0036","Punti rete","pozzo mec - mor","INDUNO OLONA","012083","VARESE","45.85228","8.8395","POINT (8.8395 45.85228)","C203132","Chimico","Metalli","potassio","Indicatore","7440-09-7","1.4","mg/l","Conforme","2020-11-18","2020","POZZO MEC-MOR",,"1.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE012127GR0001","Punti rete","Cim. Maccio Via  Rimembranza 18","TRADATE","012127","VARESE","45.7010351","8.9239125","POINT (8.9239125 45.7010351)","C202499","Chimico","Solventi alogenati","bromoformio","Indicatore",,"0.4","µg/l","Conforme","2020-09-25","2020","Viale Rimembranze, 18",,"<0.4","microgrammi per litro","<"
"030322","ATS DELL'INSUBRIA","RE012049XU0001","Punti rete","Piazza Libertà n. 1, Cazzago Brabbia","CAZZAGO BRABBIA","012049","VARESE","45.79782","8.73197","POINT (8.73197 45.79782)","C203304","Chimico","Metalli","sodio","Indicatore","7440-23-5","6.4","mg/l","Conforme","2020-12-11","2020","PIAZZA LIBERTÀ N.1,CAZZAGO BRABBIA",,"6.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","SE0120049U0003","Punti rete","mix pozzi 1-2-3 via piave","ARCISATE","012004","VARESE","45.8613893","8.8632967","POINT (8.8632967 45.8613893)","C202596","Chimico","Metalli","sodio","Indicatore","7440-23-5","14.7","mg/l","Conforme","2020-10-06","2020","Via Piave, 3",,"14.7","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE012086XU0004","Punti rete","Cimitero","LAVENA PONTE TRESA","012086","VARESE","45.96651","8.85739","POINT (8.85739 45.96651)","C201095","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","242.0","µS/cm","Conforme","2020-05-15","2020","0",,"242","microsiemens per centimetro",
"030322","ATS DELL'INSUBRIA","RE012045XU0001","Punti rete","Piazza Mercato","CASTELVECCANA","012045","VARESE","45.94976","8.67019","POINT (8.67019 45.94976)","C200266","Chimico","Metalli","calcio","Indicatore","7440-70-2","45.4","mg/l","Conforme","2020-03-09","2020","PIAZZA MERCATO",,"45.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013074XUR003","Punti rete","G. RIVA VIA N.CAZZANIGA, COLONNO","COLONNO","013074","COMO","45.95728","9.15407","POINT (9.15407 45.95728)","C202245","Chimico","Anioni","cloruro","Indicatore","16887-00-6","4.9","mg/l","Conforme","2020-09-11","2020","G.RIVA VIA N.CAZZANIGA,COLONNO",,"4.9","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013188XUR001","Punti rete","Via Roma n. 23, Ponte Lambro","PONTE LAMBRO","013188","COMO","45.8302904","9.2249848","POINT (9.2249848 45.8302904)","C200947","Chimico","Solventi alogenati","bromoformio","Indicatore",,"0.4","µg/l","Conforme","2020-05-12","2020","Via Roma, 23",,"<0.4","microgrammi per litro","<"
"030322","ATS DELL'INSUBRIA","RE013227XUR011","Punti rete","Via A. Grandi n.1","TURATE","013227","COMO","45.745118","9.12195","POINT (9.12195 45.745118)","C202033","Chimico","Anioni","solfato","Indicatore","14808-79-8","4.2","mg/l","Conforme","2020-08-04","2020","Via A. Grandi, 1",,"4.2","milligrammi per litro",
"030328","ATS DI PAVIA","RE018110NU0700","Punti rete","Via dei Mille n. 226, PAVIA","PAVIA","018110","PAVIA","45.19305","9.1513","POINT (9.1513 45.19305)","202000884-001","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","334","µS/cm","Conforme","2020-02-07","2020","VIA DEI MILLE N.226,PAVIA",,"334","microsiemens per centimetro",
"030322","ATS DELL'INSUBRIA","RE012127XU0001","Punti rete","piazza Mazzini 6, Tradate","TRADATE","012127","VARESE","45.713471","8.9056946","POINT (8.9056946 45.713471)","C202849","Fisico","durezza","durezza","Indicatore","20001","14.0",,"Conforme","2020-10-16","2020","PIAZZA GIUSEPPE MAZZINI,6 TRADATE",,"14","unita",
"030322","ATS DELL'INSUBRIA","RE013161XUR002","Punti rete","Frazione Borgo, Nesso","NESSO","013161","COMO","45.91328","9.15853","POINT (9.15853 45.91328)","C202996","Chimico","Anioni","solfato","Indicatore","14808-79-8","4.4","mg/l","Conforme","2020-11-05","2020","FRAZIONE BORGO,NESSO",,"4.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE012076XU0003","Punti rete","Presa V.LE TRENTINO","GERMIGNAGA","012076","VARESE","45.6177709","8.8380664","POINT (8.8380664 45.6177709)","C202300","Chimico","Metalli","potassio","Indicatore","7440-09-7","2.4","mg/l","Conforme","2020-09-17","2020","Viale Trentino",,"2.4","milligrammi per litro",
"030322","ATS DELL'INSUBRIA","RE013041XUR023","Punti rete","Via Rienti, Cantu'","CANTU'","013041","COMO","45.7168278","9.0998717","POINT (9.0998717 45.7168278)","C203006","Chimico","Anioni","cloruro","Indicatore","16887-00-6","19.4","mg/l","Conforme","2020-11-05","2020","VIA FILIPPO RIENTI,CANTU'",,"19.4","milligrammi per litro",
"030328","ATS DI PAVIA","RE0180469U0010","Punti rete","Viale Certosa n. 30, CERTOSA DI PAVIA","CERTOSA DI PAVIA","018046","PAVIA","45.2525","9.13044","POINT (9.13044 45.2525)","202011179-001","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","409","µS/cm","Conforme","2020-08-24","2020","VIALE CERTOSA N.30,CERTOSA DI PAVIA",,"409","microsiemens per centimetro",
