"bacino_idrografico","corso_d_acqua","corpo_idrico","provincia","comune","codice_comune","coord_x","coord_y","codice_stazione","data_campionamento","parametro","valore_testuale","cas","wise","other","unita_di_misura","formula_parametro","unita_di_misura_testuale","segno","valore_numerico","anno"
"MELLA","Fiume (Vaso)","IT03POOG3MEFICA1LO","BS","FLERO","017072","591,614","5,035,651","POOG3MEFICA1lo1","2018-12-11","PFOA (Perfluoro Octanoic Acid)","0,006","335-67-1",,,"µg/l",,"microgrammi per litro",,"0.006","2,018"
"MELLA","Fiume (Vaso)","IT03POOG3MEFICA1LO","BS","FLERO","017072","591,614","5,035,651","POOG3MEFICA1lo1","2018-12-11","PFOS (Perfluoro Octane Sulfonate)","0,0011","1763-23-1",,,"µg/l",,"microgrammi per litro",,"0.0011","2,018"
"MELLA","Fiume (Vaso)","IT03POOG3MEFICA1LO","BS","FLERO","017072","591,614","5,035,651","POOG3MEFICA1lo1","2018-12-11","PFPeA (Perfluoro Pentanoic Acid)","<0,005","2706-90-3",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SOPRALACUALE","Re (Torrente)","IT03N0080600731LO","BS","GIANICO","017079","591,838","5,079,840","N0080600731lo1","2018-03-20","Azoto nitroso","<0,0015","14797-65-0",,,"mg/l","N","milligrammi per litro","<","0.0015","2,018"
"OGLIO SOPRALACUALE","Re (Torrente)","IT03N0080600731LO","BS","GIANICO","017079","591,838","5,079,840","N0080600731lo1","2018-06-25","Azoto nitroso","<0,0015","14797-65-0",,,"mg/l","N","milligrammi per litro","<","0.0015","2,018"
"OGLIO SOPRALACUALE","Re (Torrente)","IT03N0080600731LO","BS","GIANICO","017079","591,838","5,079,840","N0080600731lo1","2018-11-14","Azoto nitroso","<0,0015","14797-65-0",,,"mg/l","N","milligrammi per litro","<","0.0015","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-03-26","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-03-26","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-03-26","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-03-26","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-03-26","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-06-20","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-06-20","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-06-20","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-06-20","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-06-20","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-06-20","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-09-17","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-09-17","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-09-17","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-09-17","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-09-17","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-09-17","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-11-22","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-11-22","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-11-22","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-11-22","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-11-22","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Bambinello (Vaso)","IT03POOG3MEBACA1LO","BS","GOTTOLENGO","017080","600,719","5,019,330","POOG3MEBACA1lo1","2018-11-22","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-03-01","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-03-01","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-03-01","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-03-01","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-03-01","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-06-12","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-06-12","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-06-12","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-06-12","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-06-12","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-06-12","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-09-06","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-09-06","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-09-06","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-09-06","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-09-06","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-09-06","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-11-26","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-11-26","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-11-26","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-11-26","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-11-26","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Laorna (Torrente) - Gandovere (Torrente)","IT03N008060008372LO","BS","GUSSAGO","017081","589,384","5,045,072","N008060008372lo1","2018-11-26","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-03-14","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-03-14","Azoto nitroso","<0,0015","14797-65-0",,,"mg/l","N","milligrammi per litro","<","0.0015","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-03-14","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-03-14","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-03-14","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-03-14","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-06-12","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-06-12","Azoto nitroso","<0,0015","14797-65-0",,,"mg/l","N","milligrammi per litro","<","0.0015","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-06-12","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-06-12","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-06-12","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-06-12","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-06-12","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-09-10","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-09-10","Azoto nitroso","<0,0015","14797-65-0",,,"mg/l","N","milligrammi per litro","<","0.0015","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-09-10","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-09-10","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-09-10","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-09-10","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-09-10","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-11-14","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-11-14","Azoto nitroso","<0,0015","14797-65-0",,,"mg/l","N","milligrammi per litro","<","0.0015","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-11-14","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-11-14","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-11-14","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-11-14","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"LAGO DI GARDA (BENACO)","San Giovanni (Torrente)","IT03N008056007451LO","BS","LIMONE SUL GARDA","017089","638,864","5,074,721","N008056007451lo1","2018-11-14","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Lembrio (Torrente)","IT03N00806000831012LO","BS","LODRINO","017090","597,363","5,062,834","N00806000831012lo1","2018-03-14","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Lembrio (Torrente)","IT03N00806000831012LO","BS","LODRINO","017090","597,363","5,062,834","N00806000831012lo1","2018-03-14","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Lembrio (Torrente)","IT03N00806000831012LO","BS","LODRINO","017090","597,363","5,062,834","N00806000831012lo1","2018-03-14","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Lembrio (Torrente)","IT03N00806000831012LO","BS","LODRINO","017090","597,363","5,062,834","N00806000831012lo1","2018-03-14","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Lembrio (Torrente)","IT03N00806000831012LO","BS","LODRINO","017090","597,363","5,062,834","N00806000831012lo1","2018-03-14","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Lembrio (Torrente)","IT03N00806000831012LO","BS","LODRINO","017090","597,363","5,062,834","N00806000831012lo1","2018-06-18","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Lembrio (Torrente)","IT03N00806000831012LO","BS","LODRINO","017090","597,363","5,062,834","N00806000831012lo1","2018-06-18","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Lembrio (Torrente)","IT03N00806000831012LO","BS","LODRINO","017090","597,363","5,062,834","N00806000831012lo1","2018-06-18","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Lembrio (Torrente)","IT03N00806000831012LO","BS","LODRINO","017090","597,363","5,062,834","N00806000831012lo1","2018-06-18","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MELLA","Lembrio (Torrente)","IT03N00806000831012LO","BS","LODRINO","017090","597,363","5,062,834","N00806000831012lo1","2018-06-18","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MELLA","Lembrio (Torrente)","IT03N00806000831012LO","BS","LODRINO","017090","597,363","5,062,834","N00806000831012lo1","2018-06-18","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
