"provincia","comune","codice_comune","codice_pp","data_di_campionamento","parametro","coord_est","coord_nord","standard_di_qualit_valore","valore_testuale","cas","wise","other","unita_di_misura","formula_parametro","unita_di_misura_testuale","segno","valore_numerico","anno"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Nichel","481,042","5,052,887",,"<2","7440-02-0",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Piombo","481,042","5,052,887",,"<2","7439-92-1",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Selenio","481,042","5,052,887",,"<2","7782-49-2",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Zinco","481,042","5,052,887",,"<20","7440-66-6",,,"µg/l",,"microgrammi per litro","<","20","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Cianuri liberi","481,042","5,052,887",,"<20","57-12-5",,,"µg/l",,"microgrammi per litro","<","20","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Ione Ammonio (NH4+)","481,042","5,052,887",,"<25","14798-03-9",,,"µg/l",,"microgrammi per litro","<","25","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Nitriti","481,042","5,052,887",,"<20","14797-65-0",,,"µg/l",,"microgrammi per litro","<","20","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Solfati","481,042","5,052,887",,"26,5","14808-79-8",,,"mg/l","SO4","milligrammi per litro",,"26,5","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Cloruro di Vinile","481,042","5,052,887",,"<0,25","75-01-4",,,"µg/l",,"microgrammi per litro","<","0,25","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Esaclorobutadiene","481,042","5,052,887",,"<0,025","87-68-3",,,"µg/l",,"microgrammi per litro","<","0,025","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Triclorometano","481,042","5,052,887",,"0,252","67-66-3",,,"µg/l",,"microgrammi per litro",,"0,252","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Nitrobenzene","481,042","5,052,887",,"<1,25","98-95-3",,,"µg/l",,"microgrammi per litro","<","1,25","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Azoto organico","481,042","5,052,887",,"<2",,,"CHM-AZO-0","mg/l",,"milligrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Bicarbonati","481,042","5,052,887",,"61,727","71-52-3",,,"mg/l","HCO3","milligrammi per litro",,"61,727","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Ferro","481,042","5,052,887",,"<20","7439-89-6",,,"µg/l",,"microgrammi per litro","<","20","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Sodio","481,042","5,052,887",,"12,6","7440-23-5",,,"mg/l",,"milligrammi per litro",,"12,6","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Atrazina-desisopropil","481,042","5,052,887",,"<0,02","1007-28-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Bromacil","481,042","5,052,887",,"<0,02","314-40-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Diclorobenzammide 2,6","481,042","5,052,887",,"0,02","2008-58-4",,,"µg/l",,"microgrammi per litro",,"0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Nitrati","481,042","5,052,887",,"35,429","14797-55-8",,,"mg/l",,"milligrammi per litro",,"35,429","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Propanil","481,042","5,052,887",,"<0,02","709-98-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Tetracloruro di carbonio","481,042","5,052,887",,"<0,25","56-23-5",,,"µg/l",,"microgrammi per litro","<","0,25","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Benzene","481,042","5,052,887",,"<0,2","71-43-2",,,"µg/l",,"microgrammi per litro","<","0,2","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Ossigeno % di saturazione","481,042","5,052,887",,"92",,"WISE 3131-01-9",,"% sat.",,"percentuale saturazione",,"92","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Cianazina","481,042","5,052,887",,"<0,02","21725-46-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Clorpirifos","481,042","5,052,887",,"<0,02","2921-88-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Clorpirifos Metile","481,042","5,052,887",,"<0,02","5598-13-0",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Esazinone","481,042","5,052,887",,"<0,02","51235-04-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Flufenacet","481,042","5,052,887",,"<0,02","142459-58-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Oxadixyl","481,042","5,052,887",,"<0,02","77732-09-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Paration etile","481,042","5,052,887",,"<0,02","56-38-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Paration metile","481,042","5,052,887",,"<0,02","298-00-0",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Pretilachlor","481,042","5,052,887",,"<0,02","51218-49-6",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","TCEP (tris-2cloroetil-fosfato)","481,042","5,052,887",,"<0,02","115-96-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Thiobencarb","481,042","5,052,887",,"<0,02","28249-77-6",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","Trifluralin","481,042","5,052,887",,"<0,02","1582-09-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U0005","2019-10-16","M.Mt.T.D.","481,042","5,052,887",,"<0,02","288-88-0",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Antimonio","483,904","5,053,934",,"<2","7440-36-0",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Cromo VI","483,904","5,053,934",,"<2","18540-29-9",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Mercurio","483,904","5,053,934",,"<0,02","7439-97-6",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Nichel","483,904","5,053,934",,"<2","7440-02-0",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Piombo","483,904","5,053,934",,"<2","7439-92-1",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Zinco","483,904","5,053,934",,"<20","7440-66-6",,,"µg/l",,"microgrammi per litro","<","20","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Cianuri liberi","483,904","5,053,934",,"<20","57-12-5",,,"µg/l",,"microgrammi per litro","<","20","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Ione Ammonio (NH4+)","483,904","5,053,934",,"<25","14798-03-9",,,"µg/l",,"microgrammi per litro","<","25","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Nitriti","483,904","5,053,934",,"<20","14797-65-0",,,"µg/l",,"microgrammi per litro","<","20","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Cloruro di Vinile","483,904","5,053,934",,"<0,25","75-01-4",,,"µg/l",,"microgrammi per litro","<","0,25","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Esaclorobutadiene","483,904","5,053,934",,"<0,02","87-68-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Nitrobenzene","483,904","5,053,934",,"<1,25","98-95-3",,,"µg/l",,"microgrammi per litro","<","1,25","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Azoto organico","483,904","5,053,934",,"<2",,,"CHM-AZO-0","mg/l",,"milligrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Ferro","483,904","5,053,934",,"<20","7439-89-6",,,"µg/l",,"microgrammi per litro","<","20","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Alachlor","483,904","5,053,934",,"<0,02","15972-60-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Atrazina","483,904","5,053,934",,"<0,02","1912-24-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Atrazina-desetil","483,904","5,053,934",,"<0,02","6190-65-4",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Atrazina-desisopropil","483,904","5,053,934",,"<0,02","1007-28-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Bromacil","483,904","5,053,934",,"<0,02","314-40-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Metolachlor","483,904","5,053,934",,"<0,02","51218-45-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Molinate","483,904","5,053,934",,"<0,02","2212-67-1",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Propanil","483,904","5,053,934",,"<0,02","709-98-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Simazina","483,904","5,053,934",,"<0,02","122-34-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Terbutilazina","483,904","5,053,934",,"<0,02","5915-41-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Terbutilazina desetil","483,904","5,053,934",,"<0,02","30125-63-4",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Benzene","483,904","5,053,934",,"<0,25","71-43-2",,,"µg/l",,"microgrammi per litro","<","0,25","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Etilbenzene","483,904","5,053,934",,"<0,25","100-41-4",,,"µg/l",,"microgrammi per litro","<","0,25","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Toluene","483,904","5,053,934",,"<0,25","108-88-3",,,"µg/l",,"microgrammi per litro","<","0,25","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Xilene orto","483,904","5,053,934",,"<0,25","95-47-6",,,"µg/l",,"microgrammi per litro","<","0,25","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Conducibilità elettrica a 20°C","483,904","5,053,934",,"255",,"WISE 3142-01-6",,"µs/cm",,"conduttività ionica",,"255","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Ossigeno % di saturazione","483,904","5,053,934",,"78,2",,"WISE 3131-01-9",,"% sat.",,"percentuale saturazione",,"78,2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Chlorfenvinphos","483,904","5,053,934",,"<0,02","470-90-6",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Cianazina","483,904","5,053,934",,"<0,02","21725-46-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Clorpirifos","483,904","5,053,934",,"<0,02","2921-88-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Clorpirifos Metile","483,904","5,053,934",,"<0,02","5598-13-0",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Esazinone","483,904","5,053,934",,"<0,02","51235-04-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Flufenacet","483,904","5,053,934",,"<0,02","142459-58-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Metalaxyl","483,904","5,053,934",,"<0,02","57837-19-1",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Oxadiazon","483,904","5,053,934",,"<0,02","19666-30-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Oxadixyl","483,904","5,053,934",,"<0,02","77732-09-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Paration etile","483,904","5,053,934",,"<0,02","56-38-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Paration metile","483,904","5,053,934",,"<0,02","298-00-0",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Pendimetalin","483,904","5,053,934",,"<0,02","40487-42-1",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Pretilachlor","483,904","5,053,934",,"<0,02","51218-49-6",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Propazina","483,904","5,053,934",,"<0,02","139-40-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Protoate","483,904","5,053,934",,"<0,02","2275-18-5",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Secbutilazina","483,904","5,053,934",,"<0,02","7286-69-3",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","TCEP (tris-2cloroetil-fosfato)","483,904","5,053,934",,"<0,02","115-96-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Terbutrina","483,904","5,053,934",,"<0,02","886-50-0",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Thiobencarb","483,904","5,053,934",,"<0,02","28249-77-6",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","Trifluralin","483,904","5,053,934",,"<0,02","1582-09-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","1,2,3-Tricloropropano","483,904","5,053,934",,"<0,125","96-18-4",,,"µg/l",,"microgrammi per litro","<","0,125","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-04-17","M.Mt.T.D.","483,904","5,053,934",,"<0,02","288-88-0",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Antimonio","483,904","5,053,934",,"<2","7440-36-0",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Cromo VI","483,904","5,053,934",,"<2","18540-29-9",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Mercurio","483,904","5,053,934",,"<0,02","7439-97-6",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Nichel","483,904","5,053,934",,"<2","7440-02-0",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Piombo","483,904","5,053,934",,"<2","7439-92-1",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Selenio","483,904","5,053,934",,"<2","7782-49-2",,,"µg/l",,"microgrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Zinco","483,904","5,053,934",,"<20","7440-66-6",,,"µg/l",,"microgrammi per litro","<","20","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Cianuri liberi","483,904","5,053,934",,"<20","57-12-5",,,"µg/l",,"microgrammi per litro","<","20","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Cloruri","483,904","5,053,934",,"11,2","16887-00-6",,,"mg/l","Cl","milligrammi per litro",,"11,2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Ione Ammonio (NH4+)","483,904","5,053,934",,"<25","14798-03-9",,,"µg/l",,"microgrammi per litro","<","25","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Nitriti","483,904","5,053,934",,"<20","14797-65-0",,,"µg/l",,"microgrammi per litro","<","20","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Solfati","483,904","5,053,934",,"20,2","14808-79-8",,,"mg/l","SO4","milligrammi per litro",,"20,2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Cloruro di Vinile","483,904","5,053,934",,"<0,25","75-01-4",,,"µg/l",,"microgrammi per litro","<","0,25","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Esaclorobutadiene","483,904","5,053,934",,"<0,025","87-68-3",,,"µg/l",,"microgrammi per litro","<","0,025","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Somma tricloroetilene + tetracloroetilene","483,904","5,053,934",,"20,8",,,"CHM-TTC-0","µg/l",,"microgrammi per litro",,"20,8","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","1,1-Dicloroetilene","483,904","5,053,934",,"0,246","75-35-4",,,"µg/l",,"microgrammi per litro",,"0,246","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","1,2-dicloroetilene sommatoria","483,904","5,053,934",,"1,2","540-59-0-",,,"µg/l",,"microgrammi per litro",,"1,2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Dicloroetilene cis","483,904","5,053,934",,"1,2","156-59-2",,,"µg/l",,"microgrammi per litro",,"1,2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Nitrobenzene","483,904","5,053,934",,"<1,25","98-95-3",,,"µg/l",,"microgrammi per litro","<","1,25","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Azoto organico","483,904","5,053,934",,"<2",,,"CHM-AZO-0","mg/l",,"milligrammi per litro","<","2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Ferro","483,904","5,053,934",,"<20","7439-89-6",,,"µg/l",,"microgrammi per litro","<","20","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Atrazina-desisopropil","483,904","5,053,934",,"<0,02","1007-28-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Bromacil","483,904","5,053,934",,"<0,02","314-40-9",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Nitrati","483,904","5,053,934",,"21,257","14797-55-8",,,"mg/l",,"milligrammi per litro",,"21,257","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Propanil","483,904","5,053,934",,"<0,02","709-98-8",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Tetracloruro di carbonio","483,904","5,053,934",,"<0,25","56-23-5",,,"µg/l",,"microgrammi per litro","<","0,25","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Benzene","483,904","5,053,934",,"<0,2","71-43-2",,,"µg/l",,"microgrammi per litro","<","0,2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","pH","483,904","5,053,934",,"8,2","12408-02-5",,,"ph",,"potenziale di idrogeno",,"8,2","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Cianazina","483,904","5,053,934",,"<0,02","21725-46-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Clorpirifos","483,904","5,053,934",,"<0,02","2921-88-2",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
"VA","SAMARATE","012118","PO0121180U2006","2019-10-16","Clorpirifos Metile","483,904","5,053,934",,"<0,02","5598-13-0",,,"µg/l",,"microgrammi per litro","<","0,02","2,019"
